country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id,linked
MKD,manifesto,89221,SKM-PDP,Socijaldemokratski Sojuz na Makedonija,Social-Democratic League of Macedonia,1990,2014,29.8,2002,,,2013-01-01T18:16:53.667Z,2021-03-12T10:13:40.180154Z,1577,1508,2014-06-14T21:31:46.284479Z
MKD,manifesto,89320,SPM,Socijalistička Partija na Makedonija,Socialist Party of Macedonia,1990,2011,8,1990,,,2013-01-01T18:16:52.869Z,2021-03-12T10:13:40.207413Z,1573,724,2013-01-01T18:36:11.563Z
MKD,manifesto,89228,SPM/MDPSM/SRSM,Socijalistička Partija na Makedonija/Mlada Demokratsko-Progresivna Stranka na Makedonija/Sojuz na Reformskite Sili na Makedonija,Joint Candidates of Socialist Party of Macedonia/Young Democratic Progressive Party of Macedonia/Alliance of Reform Forces of Macedonia,1990,1990,0.7,1990,,,2013-01-01T18:18:35.411Z,2021-03-12T10:13:40.227497Z,2058,3973,2020-11-10T19:42:49.112492Z
MKD,manifesto,89229,SPM/MDPSM/SRSM/PCER,Socijalistička Partija na Makedonija/Mlada Demokratsko-Progresivna Stranka na Makedonija/Sojuz na Reformskite Sili na Makedonija/Partija za Celosna Emancipacija na Romite,Joint Candidates of Socialist Party of Macedonia/Young Democratic Progressive Party of Macedonia/Alliance of Reform Forces of Macedonia/Party for the Complete Emancipation of the Roma,1990,1990,3.2,1990,,,2013-01-01T18:18:26.592Z,2021-03-12T10:13:40.245729Z,2016,3973,2020-11-10T19:42:57.441961Z
MKD,manifesto,89227,SM,Sojuz na Makedonija,Union of Macedonia,1994,1994,29.5,1994,,composed of: SDSM Socijaldemokratski Sojuz na Makedonija (Socialdemocratic League of Macedonia) LP Liberalna Partia (Liberal Party) SPM Socijalisticki Partija na Makedonija (Socialist Party of Macedonia),2013-01-01T18:17:26.915Z,2021-03-12T10:13:40.268910Z,1730,2448,2014-06-14T21:30:31.900503Z
MKD,manifesto,89420,SJM,Stranka na Jugoslovenite vo Makedonija,Party of Yugoslavs in Macedonia,1990,1990,1.7,1990,,,2013-01-01T18:18:19.536Z,2021-03-12T10:13:40.285580Z,1982,1088,2013-01-01T18:36:12.385Z
MKD,manifesto,89710,VMRO-DPMNE,Vnatrešna Makedonska Revolucionerna Organizacija - Demokratska Partija za Makedonsko Nacionalno Edinstvo,Internal Macedonian Revolutionary Organization - Democratic Party for Macedonian National Unity,1990,2014,44.5,2014,,formerly: MAAK Pan-Macedonian Action,2013-01-01T18:16:48.259Z,2021-03-12T10:13:40.289995Z,1552,1674,2013-01-01T18:36:12.776Z
MKD,manifesto,89511,VMRO-NP,Vnatrešna Makedonska Revolucionerna Organizacija - Narodna Partija,Internal Macedonian Revolutionary Organization–People's Party,2006,2006,6.1,2006,,,2015-11-17T11:43:36.380606Z,2021-03-12T10:13:40.293588Z,15488,4258,2019-09-02T12:52:02.056477Z
MLT,manifesto,54320,PL,Partit Laburista,Labour Party,1996,1998,50.7,1996,,,2013-01-01T18:17:14.024Z,2021-03-12T10:13:40.297902Z,1670,808,2013-01-01T18:36:13.551Z
MLT,manifesto,54620,PN,Partit Nazzjonalista,Nationalist Party,1996,1998,51.8,1998,,not in CMP codebook,2013-01-01T18:17:17.616Z,2021-03-12T10:13:40.302523Z,1687,699,2013-01-01T18:36:13.134Z
MEX,manifesto,171031,AM,Alianza por México 2000,Alliance for Mexico 2000,2000,2000,16.9,2000,,,2014-02-08T21:29:20.958067Z,2021-03-12T10:13:40.306037Z,3769,1988,2014-02-09T23:16:00.207003Z
MEX,manifesto,171033,,Coalición ‘Por el Bien de Todos',Coalition ‘For the Good of All',2006,2006,29.7,2006,,,2015-11-17T11:43:32.407850Z,2021-03-12T10:13:40.309004Z,15470,8834,2021-03-18T14:20:29.396644Z
MEX,manifesto,171032,AM,Coalición ‘Primero México',Coalition ‘Mexico First',2006,2012,28.9,2006,,,2015-11-17T11:43:48.559127Z,2021-03-12T10:13:40.317565Z,15523,3979,2015-11-17T13:51:28.741717Z
MEX,manifesto,171034,,Coalición ‘Salvemos a México',Coalition ‘We save Mexico',2009,2009,0,2009,,,2015-11-17T11:43:38.484819Z,2021-03-12T10:13:40.322938Z,15495,3979,2015-11-17T13:46:22.227422Z
MEX,manifesto,171307,FDN,Frente Democrático Nacional,National Democratic Front,1988,1988,29,1988,,,2014-02-08T21:29:17.313953Z,2021-03-12T10:13:40.327307Z,3716,1983,2014-02-09T23:12:53.850167Z
MEX,manifesto,171311,CD,Movimiento Ciudadano,Citizens' Movement,2003,2015,6.4,2015,,,2014-02-08T21:29:17.506733Z,2021-03-12T10:13:40.344726Z,3720,1331,2014-02-09T23:04:32.053567Z
MEX,manifesto,171035,,Movimiento Progresista,Progressive Movement,2012,2012,0,2012,,,2015-11-17T11:43:33.614740Z,2021-03-12T10:13:40.357516Z,15473,3979,2015-11-17T13:49:56.448236Z
MEX,manifesto,171210,MORENA,Movimiento Regeneración Nacional,National Regeneration Movement,2015,2015,8.8,2015,,,2018-08-02T13:23:01.837013Z,2021-03-12T10:13:40.388062Z,25055,6110,2018-08-02T13:34:03.941712Z
MEX,manifesto,171601,PAN,Partido Acción Nacional,National Action Party,1946,2015,34.6,2000,,,2014-02-08T21:29:13.030056Z,2021-03-12T10:13:40.396392Z,3647,696,2014-02-09T23:12:36.396658Z
MEX,manifesto,171303,PARM,Partido Auténtico de la Revolución Mexicana,Authentic Party of the Mexican Revolution,1970,1991,2.5,1985,,,2014-02-08T21:29:15.432353Z,2021-03-12T10:13:40.419022Z,3685,1989,2014-02-09T23:16:23.289783Z
MEX,manifesto,171304,PST,Partido Cardenista,Party of Cardenists,1979,1991,4.3,1991,,,2014-02-08T21:29:16.779727Z,2021-03-12T10:13:40.430707Z,3707,1984,2014-02-09T23:13:47.196186Z
MEX,manifesto,171201,PCM,Partido Comunista Mexicano,Mexican Communist Party,1979,1979,5.4,1979,,,2014-02-08T21:29:20.292987Z,2021-03-12T10:13:40.441142Z,3765,1981,2014-02-09T23:10:52.091528Z
MEX,manifesto,171305,PRD,Partido de la Revolución Democrática,Democratic Revolutionary Party,1991,2015,25.7,1997,,,2014-02-08T21:29:12.087981Z,2021-03-12T10:13:40.448913Z,3630,216,2014-02-09T23:16:50.576592Z
MEX,manifesto,171306,PT,Partido del Trabajo,Labor Party,1994,2015,4.8,2012,,,2014-02-08T21:29:18.249869Z,2021-03-12T10:13:40.451735Z,3733,1241,2014-02-09T23:09:47.069183Z
MEX,manifesto,171611,PES,Partido Encuentro Social,Social Encounter Party,2015,2015,3.5,2015,,,2018-08-02T13:23:10.328852Z,2021-03-12T10:13:40.460538Z,25082,6113,2018-08-03T11:41:32.662205Z
MEX,manifesto,171308,PMT,Partido Mexicano de los Trabajadores,Mexican Workers’ Party,1985,1985,1.7,1985,,,2014-02-08T21:29:21.123483Z,2021-03-12T10:13:40.464846Z,3772,1982,2014-02-09T23:12:11.244791Z
MEX,manifesto,171309,PANAL,Partido Nueva Alianza,New Alliance Party,2006,2015,4.7,2006,,,2015-11-17T11:43:46.078955Z,2021-03-12T10:13:40.474909Z,15510,1345,2015-11-17T12:27:49.887545Z
MEX,manifesto,171302,PPS,Partido Popular Socialista,Popular Socialist Party,1970,1991,2.2,1982,,,2014-02-08T21:29:15.173304Z,2021-03-12T10:13:40.479211Z,3680,1985,2014-02-09T23:14:17.084212Z
MEX,manifesto,171202,PRT,Partido Revolucionario de los Trabajadores,Revolutionary Workers’ Party,1985,1985,1.7,1985,,,2014-02-08T21:29:07.976858Z,2021-03-12T10:13:40.481694Z,3562,1986,2014-02-09T23:14:42.697922Z
MEX,manifesto,171301,PRI,Partido Revolucionario Institucional,Institutional Revolutionary Party,1946,2015,90.7,1961,,,2014-02-08T21:29:14.865002Z,2021-03-12T10:13:40.487321Z,3675,1474,2014-02-09T23:04:52.145185Z
MEX,manifesto,171310,Alternativa,Partido Socialdemócrata,Social Democratic Party,2006,2009,2.1,2006,,,2015-11-17T11:43:52.954420Z,2021-03-12T10:13:40.506676Z,15539,810,2015-11-17T12:28:04.772274Z
MEX,manifesto,171203,PSUM,Partido Socialista Unificado de México,Unified Socialist Party of Mexico,1982,1985,4.4,1982,,,2014-02-08T21:29:10.085749Z,2021-03-12T10:13:40.509734Z,3602,1987,2014-02-09T23:15:12.609244Z
MEX,manifesto,171101,PVEM,Partido Verde Ecologista de México,Mexican Green Ecologist Party,1997,2015,7.7,2003,,,2014-02-08T21:29:15.135447Z,2021-03-12T10:13:40.522351Z,3677,446,2014-02-09T23:11:18.719470Z
MDA,manifesto,90321,AMN,Alianţă Moldova Noastră,Our Moldova Alliance,2009,2009,7.4,2009,,,2014-02-08T21:29:21.656041Z,2021-03-12T10:13:40.527237Z,3778,2259,2014-05-16T20:57:56.413138Z
MDA,manifesto,90952,BEAB,Blocul Electoral ‘Alianţa Braghiş',Electoral Block ‘Braghis Alliance',2001,2001,13.4,2001,,,2014-02-08T21:29:08.840141Z,2021-03-12T10:13:40.533409Z,3574,2269,2014-05-16T20:58:32.234028Z
MDA,manifesto,90610,CDM,Blocul Electoral ‘Convenţia Democrată din Moldova',Electoral Bloc ‘Democratic Convention of Moldova',1998,1998,19.4,1998,,,2014-02-08T21:29:21.254844Z,2021-03-12T10:13:40.550249Z,3774,2266,2014-05-16T20:58:24.705406Z
MDA,manifesto,90320,BMD,Blocul electoral ‘Moldova Democrată',Electoral Bloc ‘Democratic Moldova',2005,2005,28.5,2005,,,2014-02-08T21:29:18.175086Z,2021-03-12T10:13:40.564721Z,3731,2267,2014-05-16T20:58:27.685520Z
MDA,manifesto,90220,PSMUE,Blocul electoral Partidul Socialist şi Mişcarea ‘Unitate-Edinstvo’,Electoral Bloc of the Socialist Party and the Movement ‘Unity',1994,1994,22,1994,,composed of: PS Partidul Socialist (Socialist Party) Yedinstvo,2013-01-01T18:17:49.771Z,2021-03-12T10:13:40.569441Z,1838,3980,2018-08-21T15:35:33.354003Z
MDA,manifesto,90420,PMDP,Blocul Electoral ‘Pentru o Moldovă Democratică şi Prosperă',Electoral Bloc ‘For a Democratic and Prosperous Moldova',1998,1998,18.2,1998,,,2014-02-08T21:29:17.846576Z,2021-03-12T10:13:40.573292Z,3727,2268,2014-05-16T20:58:30.200841Z
MDA,manifesto,90951,BŢI,Blocul Ţăranilior şi Intelectualilor,Bloc of Peasants and Intellectuals,1994,1994,9.2,1994,,including: PPM Peasent's Party of Moldova and CI Congress of Intelligensia,2013-01-01T18:16:26.667Z,2021-03-12T10:13:40.576938Z,1451,2263,2014-05-16T20:58:16.812898Z
MDA,manifesto,90221,PCRM,Partidul Comuniştilor din Republica Moldova,Party of Communists of the Republic of Moldova,1998,2014,50.1,2001,,,2014-02-08T21:29:10.908636Z,2021-03-12T10:13:40.580637Z,3622,2260,2014-05-16T20:57:58.472670Z
MDA,manifesto,90810,PDAM,Partidul Democrat Agrar din Moldova,Agrarian Democratic Party of Moldova,1994,1994,43.2,1994,,,2013-01-01T18:18:31.182Z,2021-03-12T10:13:40.585629Z,2038,2262,2014-05-16T20:58:14.727300Z
MDA,manifesto,90330,PDM,Partidul Democrat din Moldova,Democratic Party of Moldova,2009,2014,15.8,2014,,,2014-02-08T21:29:21.266208Z,2021-03-12T10:13:40.600564Z,3775,2265,2014-05-16T20:58:22.807899Z
MDA,manifesto,90410,PFD,Partidul Forţelor Democratice,Party of Democratic Forces,1998,1998,8.8,1998,,,2014-02-08T21:29:16.804232Z,2021-03-12T10:13:40.604308Z,3709,2261,2014-05-16T20:58:01.632987Z
MDA,manifesto,90620,PL,Partidul Liberal,Liberal Party,2009,2014,14.7,2009,,,2014-02-08T21:29:10.405824Z,2021-03-12T10:13:40.610876Z,3610,2272,2014-05-16T20:58:51.294445Z
MDA,manifesto,90430,PLDM,Partidul Liberal Democrat din Moldova,Liberal Democratic Party of Moldova,2009,2014,29.4,2010,,,2014-02-08T21:29:12.695918Z,2021-03-12T10:13:40.619944Z,3642,2271,2014-05-16T20:58:48.204657Z
MDA,manifesto,90520,AFPCD,Partidul Popular Creştin şi Democrat,Christian Democratic People’s Party,1994,2005,9.1,2005,,,2013-01-01T18:17:54.869Z,2021-03-12T10:13:40.675439Z,1863,2264,2014-05-16T20:58:18.771225Z
MDA,manifesto,90231,PSRM,Partidul Socialiştilor din Republica Moldova,Party of Socialists of the Republic of Moldova,2014,2014,20.5,2014,,,2017-03-13T21:05:03.240229Z,2021-03-12T10:13:40.679120Z,18702,2553,2017-03-13T21:07:52.982134Z
MNE,manifesto,91920,BS,Bošnjačka Stranka,Bosniak Party,2012,2016,4.2,2012,,,2017-03-13T21:05:08.018489Z,2021-03-12T10:13:40.683135Z,18725,3255,2017-08-06T13:30:00.371353Z
MNE,manifesto,91323,DZB,Da Živimo Bolje,For a Better Live,1998,1998,49.5,1998,,,2013-01-01T18:16:47.172Z,2021-03-12T10:13:40.700222Z,1547,3163,2014-09-11T08:13:29.270635Z
MNE,manifesto,91060,DF,Demokratiski Front,Democratic Front,2012,2016,22.8,2012,,,2017-03-13T21:05:03.002461Z,2021-03-12T10:13:40.707086Z,18701,6087,2018-07-30T11:11:23.396038Z
MNE,manifesto,91440,DCG,Demokratska Crna Gora,Democratic Montenegro,2016,2016,10,2016,,,2018-08-02T13:22:58.827511Z,2021-03-12T10:13:40.787259Z,25036,5469,2018-08-02T13:22:58.879503Z
MNE,manifesto,91959,DK,Demokratska Koalicija,Democratic Coalition,1990,1990,,1990,,"composed of: SNR Stranka Nacionalne Ravnopravnosti (Party of National Equality), DSCG  Demokratski Savez U Crnoj Gori (Democratic League in Montenegro), SDACG Stranka Demokratske Akcije Crne Gore (Democratic Action Party of Montenegro)
",2013-01-01T18:17:59.420Z,2021-03-12T10:13:40.794218Z,1885,3982,2015-09-18T15:12:54.902633Z
MNE,manifesto,91220,SKCG,Demokratska Partija Socijalista Crne Gore,Democratic Party of Socialists of Montenegro,1990,2016,51.2,1996,,,2013-01-01T18:16:57.222Z,2021-03-12T10:13:40.802561Z,1593,3162,2015-09-09T09:44:33.947512Z
MNE,manifesto,91610,DEMOS,Demokratski savez,Democratic Alliance,2016,2016,4.9,2016,,,2018-08-02T13:22:55.909730Z,2021-03-12T10:13:40.805670Z,25025,5467,2018-08-02T13:22:55.953160Z
MNE,manifesto,91952,DSCG,Demokratski Savez u Crnoj Gori,Democratic League in Montenegro,1990,1990,,1990,,,2013-01-01T18:17:24.613Z,2021-03-12T10:13:40.808038Z,1719,3254,2015-09-09T09:44:40.115305Z
MNE,manifesto,91030,,Koalicija Ključ,Key Coalition,2016,2016,3.7,2016,,,2018-08-02T13:23:03.341684Z,2021-03-12T10:13:40.813543Z,25060,7624,2019-10-26T21:37:26.655866Z
MNE,manifesto,91020,ECG,Koalicija za Evropsku Crnu Goru,Coalition for European Montenegro,2006,2012,51.9,2009,,,2017-03-13T21:05:10.755944Z,2021-03-12T10:13:40.817391Z,18740,3163,2018-07-30T11:12:06.264183Z
MNE,manifesto,91421,LPCG,Liberalna Partija Crne Gore,Liberal Party of Montenegro,2006,2006,3.8,2006,,,2017-03-13T21:04:57.415368Z,2021-03-12T10:13:40.824029Z,18668,4768,2017-06-18T06:31:47.125237Z
MNE,manifesto,91420,LSCG,Liberalni Savez Crne Gore,Liberal Alliance of Montenegro,1990,2002,25.6,1996,,,2013-01-01T18:17:56.936Z,2021-03-12T10:13:40.832594Z,1873,3164,2014-09-11T08:15:23.745733Z
MNE,manifesto,91710,NS,Narodna Stranka,People’s Party,1990,2006,12.7,1992,,,2013-01-01T18:16:58.978Z,2021-03-12T10:13:40.870374Z,1601,3645,2015-07-21T16:56:27.267915Z
MNE,manifesto,91910,NOVA,Nova srpska demokratija,New Serbian Democracy,2009,2009,9.2,2009,,,2017-03-13T21:05:00.277207Z,2021-03-12T10:13:40.916447Z,18684,3252,2017-06-18T06:31:47.151992Z
MNE,manifesto,91222,PSCG,Partija Socijalista Crne Gore,Socialist Party of Montenegro,1990,1990,,1990,,,2013-01-01T18:18:07.460Z,2021-03-12T10:13:40.920965Z,1924,3162,2015-09-18T15:14:28.344854Z
MNE,manifesto,91430,PzP,Pokret za Promjene,Movement for Changes,2006,2009,13.1,2006,,,2017-03-13T21:05:05.712737Z,2021-03-12T10:13:40.934279Z,18717,4766,2017-06-18T06:31:47.138329Z
MNE,manifesto,91330,PCG,Pozitivna Crna Gora,Positive Montenegro,2012,2012,8.2,2012,,,2017-03-13T21:05:07.843832Z,2021-03-12T10:13:40.944556Z,18723,4767,2017-06-18T06:31:47.166936Z
MNE,manifesto,91229,SRSCG,Savez Reformskih Snaga za Crnu Goru,Alliance of Reform Forces for Montenegro,1990,1990,,1990,,composed of: LZCG Liberalna Savez Crne Gore (Liberal Alliance of Montenegro),2013-01-01T18:16:45.233Z,2021-03-12T10:13:40.950270Z,1538,4079,2015-09-18T15:15:32.438896Z
MNE,manifesto,91324,SDCG,Socijaldemokrate Crne Gore,Social Democrats of Montenegro,2016,2016,3.3,2016,,,2018-08-02T13:22:57.147079Z,2021-03-12T10:13:40.958482Z,25031,5470,2018-08-02T13:22:57.183928Z
MNE,manifesto,91321,SDP CG,Socijaldemokratska Partija Crne Gore,Social Democratic Party of Montenegro,1996,2016,8.6,2002,,,2013-01-01T18:17:47.879Z,2021-03-12T10:13:40.964094Z,1829,3185,2014-11-13T19:24:12.367002Z
MNE,manifesto,91320,SDPR,Socijaldemokratska Partija Reformista,Social Democratic Party of Reformists,1992,1992,4.4,1992,,,2013-01-01T18:17:57.581Z,2021-03-12T10:13:40.974846Z,1876,3184,2014-11-13T19:22:30.414091Z
MNE,manifesto,91224,SNP CG,Socijalistička Narodna Partija Crne Gore,Socialist People’s Party of Montenegro,1998,2012,36.1,1998,,,2013-01-01T18:17:54.644Z,2021-03-12T10:13:40.979369Z,1862,3104,2014-09-10T10:16:46.065352Z
MNE,manifesto,91223,SP,Socijalisticka Partija,Socialist Party,1990,1990,,1990,,,2013-01-01T18:18:03.525Z,2021-03-12T10:13:40.995132Z,1905,2822,2015-09-18T15:16:07.534285Z
MNE,manifesto,91930,SL,Srpska Lista,Serb list,2006,2006,14.7,2006,,,2017-03-13T21:04:59.666796Z,2021-03-12T10:13:40.998178Z,18680,3982,2018-07-30T11:13:27.316570Z
MNE,manifesto,91712,SNS,Srpska Narodna Stranka,Serbian People's Party,2001,2002,7,2002,,,2017-03-13T21:05:05.686281Z,2021-03-12T10:13:41.005328Z,18716,5486,2017-08-06T13:30:04.546809Z
MNE,manifesto,91711,SRS,Srpska Radikalna Stranka,Serbian Radical Party,1992,1992,7.6,1992,,,2013-01-01T18:18:13.151Z,2021-03-12T10:13:41.011679Z,1951,3161,2014-09-11T08:03:15.637890Z
MNE,manifesto,91953,SDACG,Stranka Demokratske Akcije Crne Gore,Democratic Action Party of Montenegro,1996,1996,3.5,1996,,,2013-01-01T18:18:13.989Z,2021-03-12T10:13:41.024554Z,1955,3103,2014-09-10T10:14:33.528697Z
MNE,manifesto,91951,SNR,Stranka Nacionalne Ravnopravnosti,Party of National Equality,1990,1990,,1990,,,2013-01-01T18:17:47.679Z,2021-03-12T10:13:41.027508Z,1828,2822,2015-09-18T15:13:40.342248Z
MNE,manifesto,91322,URA,Ujedinjena reformska akcija,United Reform Action,2016,2016,2.5,2016,,,2018-08-02T13:23:00.003651Z,2021-03-12T10:13:41.030775Z,25043,5468,2018-08-02T13:23:00.049147Z
NLD,manifesto,22953,50PLUS,50Plus,50Plus,2012,2017,3.1,2017,,,2015-11-17T11:43:44.262280Z,2021-03-12T10:13:41.032969Z,15507,714,2015-11-17T11:46:23.887093Z
NLD,manifesto,22954,AOV,Algemeen Ouderenverbond,General Elderly Alliance,1994,1994,3.6,1994,,,2017-03-13T21:04:59.586353Z,2021-03-12T10:13:41.041588Z,18678,994,2017-03-13T21:11:44.780467Z
NLD,manifesto,22523,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,1946,1972,13.2,1948,,,2013-01-01T18:17:27.129Z,2021-03-12T10:13:41.045482Z,1731,163,2013-01-01T18:36:20.315Z
NLD,manifesto,22711,,Centrumdemocraten,Centre Democrats,1989,1994,2.5,1994,,,2017-03-13T21:04:58.428540Z,2021-03-12T10:13:41.048329Z,18672,1472,2017-03-13T21:11:43.862135Z
NLD,manifesto,22710,,Centrumpartij,Centre Party,1982,1982,0.8,1982,,,2018-08-02T13:23:01.654850Z,2021-03-12T10:13:41.052471Z,25053,960,2018-08-02T13:23:01.679340Z
NLD,manifesto,22525,CHU,Christelijk-Historische Unie,Christian Historical Union,1946,1972,9.2,1948,,,2013-01-01T18:17:11.612Z,2021-03-12T10:13:41.057250Z,1659,1102,2013-01-01T18:36:20.791Z
NLD,manifesto,22521,CDA,Christen-Democratisch Appèl,Christian Democratic Appeal,1977,2017,35.3,1989,,,2013-01-01T18:17:06.848Z,2021-03-12T10:13:41.061173Z,1637,1157,2013-01-01T18:36:21.652Z
NLD,manifesto,22526,CU,ChristenUnie,Christian Union,2002,2017,4,2006,,,2013-01-01T18:18:32.529Z,2021-03-12T10:13:41.069227Z,2044,1459,2013-01-01T18:36:21.223Z
NLD,manifesto,22210,CPN,Communistische Partij van Nederland,Communist Party of the Netherlands,1946,1982,10.6,1946,,,2017-03-13T21:05:10.142117Z,2021-03-12T10:13:41.087279Z,18736,459,2017-03-13T21:11:41.896113Z
NLD,manifesto,22330,D’66,Democraten‘66,Democrats‘66,1967,2017,15.5,1994,,,2013-01-01T18:18:33.548Z,2021-03-12T10:13:41.095899Z,2049,45,2013-01-01T18:36:22.028Z
NLD,manifesto,22524,DS‘70,Democratisch Socialisten‘70,Democratic Socialists‘70,1971,1977,5.3,1971,,,2013-01-01T18:16:44.378Z,2021-03-12T10:13:41.099074Z,1534,921,2013-01-01T18:36:22.421Z
NLD,manifesto,22321,DENK,DENK,DENK,2017,2017,2.1,2017,,,2018-08-02T13:23:00.663687Z,2021-03-12T10:13:41.101009Z,25048,5856,2018-08-02T13:23:00.687773Z
NLD,manifesto,22730,FvD,Forum voor Democratie,Forum for Democracy,2017,2017,1.8,2017,,,2018-08-02T13:22:59.519971Z,2021-03-12T10:13:41.103Z,25041,5855,2018-08-02T13:22:59.544441Z
NLD,manifesto,22527,GPV,Gereformeerd Politiek Verbond,Reformed Political League,1982,1998,1.3,1994,,,2017-03-13T21:05:12.071445Z,2021-03-12T10:13:41.106610Z,18747,1602,2017-03-13T21:11:49.715459Z
NLD,manifesto,22110,GL,GroenLinks,Green Left,1989,2017,9.1,2017,,,2013-01-01T18:18:15.803Z,2021-03-12T10:13:41.108546Z,1964,1537,2013-01-01T18:36:22.800Z
NLD,manifesto,22522,KVP,Katholieke Volkspartij,Catholic People’s Party,1946,1972,31.9,1963,,,2013-01-01T18:18:23.920Z,2021-03-12T10:13:41.111586Z,2003,1390,2013-01-01T18:36:23.204Z
NLD,manifesto,22430,LN,Leefbaar Nederland,Livable Netherlands,2002,2003,1.6,2002,,,2013-01-01T18:16:43.763Z,2021-03-12T10:13:41.114669Z,1531,1420,2013-01-01T18:36:23.594Z
NLD,manifesto,22720,LPF,Lijst Pim Fortuyn,List Pim Fortuyn,2002,2003,17,2002,,,2013-01-01T18:17:23.929Z,2021-03-12T10:13:41.119708Z,1716,1528,2013-01-01T18:36:23.987Z
NLD,manifesto,22230,PSP,Pacifistisch-Socialistische Partij,Pacifist Socialist Party,1986,1986,1.2,1986,,,2018-08-02T13:23:10.746913Z,2021-03-12T10:13:41.122734Z,25085,1050,2018-08-02T13:23:10.769921Z
NLD,manifesto,22320,PvdA,Partij van de Arbeid,Labour Party,1946,2017,33.8,1977,,,2013-01-01T18:16:25.538Z,2021-03-12T10:13:41.126057Z,1446,1234,2013-01-01T18:36:24.354Z
NLD,manifesto,22951,PvdD,Partij voor de Dieren,Party for the Animals,2006,2017,3.2,2017,,,2014-02-08T21:29:17.664509Z,2021-03-12T10:13:41.138060Z,3722,1467,2014-02-08T22:21:42.983774Z
NLD,manifesto,22722,PVV,Partij voor de Vrijheid,Party of Freedom,2006,2017,15.4,2010,,,2014-02-08T21:29:18.261699Z,2021-03-12T10:13:41.152768Z,3734,298,2014-02-08T22:22:18.318988Z
NLD,manifesto,22310,PPR,Politieke Partij Radicalen,Radical Political Party,1971,1986,4.8,1972,,,2013-01-01T18:16:54.573Z,2021-03-12T10:13:41.156231Z,1581,1581,2013-01-01T18:36:24.769Z
NLD,manifesto,22528,RPF,Reformatorische Politieke Federatie,Reformatory Political Federation,1981,1998,2,1998,,,2017-03-13T21:04:59.610704Z,2021-03-12T10:13:41.176857Z,18679,172,2017-03-13T21:11:47.402272Z
NLD,manifesto,22220,SP,Socialistische Partij,Socialist Party,1994,2017,16.6,2006,,,2013-01-01T18:16:55.225Z,2021-03-12T10:13:41.200068Z,1584,1363,2013-01-01T18:36:25.172Z
NLD,manifesto,22952,SGP,Staatskundig Gereformeerde Partij,Reformed Political Party,1946,2017,2.4,1948,,,2014-02-08T21:29:08.621793Z,2021-03-12T10:13:41.203010Z,3570,1178,2014-02-08T22:22:02.362686Z
NLD,manifesto,22955,Unie 55+,Unie 55+,Union 55+,1994,1994,0.9,1994,,,2017-03-13T21:05:02.067782Z,2021-03-12T10:13:41.215979Z,18695,873,2017-03-13T21:11:42.641094Z
NLD,manifesto,22420,PvdV,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,1946,2017,26.6,2012,,,2013-01-01T18:18:35.203Z,2021-03-12T10:13:41.220367Z,2057,828,2013-01-01T18:36:25.597Z
